,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy,mingk2,doctor,bike,makabaka,hmwww,bearlaptop
05:04:15,454.0,0.0,88.0,251.0,0.0,241.0,326.0,0.0,41.0,301.0,0.0,0.0,468.0,0.0,0.0,174.0,58.0,61.0,78.0,38.0,0.0,1121.0,1350.0,97.0,0.0,46.0,0.0,84.0,145.0,442.0,40.0,44.0,452.0,25.0,43.0,0.0
05:04:30,456.0,0.0,89.0,255.0,0.0,241.0,327.0,0.0,41.0,292.0,0.0,0.0,468.0,0.0,0.0,175.0,59.0,61.0,79.0,38.0,0.0,1122.0,1349.0,97.0,0.0,46.0,0.0,86.0,151.0,443.0,40.0,44.0,444.0,24.0,44.0,0.0
05:04:45,455.0,0.0,89.0,256.0,0.0,241.0,327.0,0.0,41.0,250.0,0.0,0.0,469.0,0.0,0.0,173.0,59.0,60.0,79.0,39.0,0.0,1121.0,1349.0,97.0,0.0,45.0,0.0,86.0,151.0,438.0,39.0,44.0,452.0,25.0,44.0,0.0
05:05:00,455.0,0.0,89.0,256.0,0.0,241.0,327.0,0.0,41.0,301.0,0.0,0.0,468.0,0.0,0.0,175.0,59.0,60.0,78.0,38.0,0.0,1119.0,1349.0,97.0,0.0,46.0,0.0,85.0,153.0,442.0,40.0,44.0,452.0,26.0,44.0,0.0
05:05:15,455.0,0.0,89.0,256.0,0.0,241.0,327.0,0.0,41.0,301.0,0.0,0.0,468.0,0.0,0.0,173.0,59.0,59.0,78.0,38.0,0.0,1120.0,1348.0,97.0,0.0,46.0,0.0,85.0,151.0,442.0,41.0,44.0,452.0,26.0,44.0,0.0
05:05:30,455.0,0.0,90.0,257.0,0.0,241.0,327.0,0.0,41.0,302.0,0.0,0.0,468.0,0.0,0.0,177.0,59.0,62.0,78.0,39.0,0.0,1120.0,1348.0,97.0,0.0,46.0,0.0,85.0,152.0,442.0,40.0,44.0,452.0,26.0,44.0,0.0
05:05:45,455.0,0.0,88.0,253.0,0.0,241.0,327.0,0.0,41.0,302.0,0.0,0.0,467.0,0.0,0.0,174.0,59.0,61.0,78.0,39.0,0.0,1121.0,1255.0,97.0,0.0,46.0,0.0,85.0,148.0,443.0,41.0,44.0,452.0,26.0,44.0,0.0
05:06:00,456.0,0.0,89.0,256.0,0.0,241.0,327.0,0.0,41.0,302.0,0.0,0.0,467.0,0.0,0.0,173.0,59.0,61.0,78.0,38.0,0.0,1122.0,862.0,98.0,0.0,46.0,0.0,85.0,151.0,443.0,41.0,44.0,452.0,25.0,44.0,0.0
05:06:15,456.0,0.0,89.0,255.0,0.0,241.0,327.0,0.0,41.0,302.0,0.0,0.0,466.0,0.0,0.0,174.0,59.0,61.0,78.0,38.0,0.0,1121.0,1254.0,98.0,0.0,46.0,0.0,85.0,153.0,442.0,42.0,44.0,452.0,25.0,44.0,0.0
05:06:30,456.0,0.0,89.0,255.0,0.0,241.0,327.0,0.0,41.0,300.0,0.0,0.0,466.0,0.0,0.0,172.0,59.0,61.0,78.0,38.0,0.0,1121.0,1347.0,98.0,0.0,46.0,0.0,86.0,150.0,442.0,41.0,44.0,452.0,25.0,44.0,0.0
05:06:45,455.0,0.0,88.0,258.0,0.0,240.0,327.0,0.0,41.0,301.0,0.0,0.0,466.0,0.0,0.0,172.0,58.0,61.0,78.0,38.0,0.0,1121.0,1254.0,98.0,0.0,46.0,0.0,86.0,154.0,441.0,41.0,44.0,452.0,25.0,44.0,0.0
05:07:00,456.0,0.0,91.0,255.0,0.0,241.0,327.0,0.0,41.0,301.0,0.0,0.0,465.0,0.0,0.0,172.0,59.0,61.0,79.0,39.0,0.0,1121.0,1253.0,98.0,0.0,46.0,0.0,86.0,152.0,442.0,43.0,44.0,452.0,25.0,44.0,0.0
05:07:15,455.0,0.0,88.0,254.0,0.0,241.0,327.0,0.0,41.0,301.0,0.0,0.0,465.0,0.0,0.0,171.0,59.0,61.0,78.0,38.0,0.0,1122.0,1254.0,98.0,0.0,46.0,0.0,86.0,149.0,442.0,43.0,44.0,452.0,21.0,43.0,0.0
05:07:30,456.0,0.0,90.0,256.0,0.0,241.0,326.0,0.0,41.0,301.0,0.0,0.0,465.0,0.0,0.0,173.0,59.0,61.0,78.0,38.0,0.0,1121.0,765.0,98.0,0.0,46.0,0.0,87.0,150.0,442.0,43.0,44.0,452.0,25.0,44.0,0.0
05:07:45,455.0,0.0,89.0,256.0,0.0,241.0,326.0,0.0,41.0,302.0,0.0,0.0,464.0,0.0,0.0,177.0,59.0,60.0,78.0,38.0,0.0,1121.0,764.0,98.0,0.0,46.0,0.0,86.0,151.0,441.0,44.0,44.0,452.0,25.0,44.0,0.0
05:08:00,456.0,0.0,87.0,255.0,0.0,241.0,326.0,0.0,41.0,301.0,0.0,0.0,464.0,0.0,0.0,176.0,60.0,60.0,78.0,39.0,0.0,1121.0,766.0,98.0,0.0,46.0,0.0,87.0,150.0,441.0,43.0,44.0,452.0,25.0,44.0,0.0
05:08:15,456.0,0.0,88.0,256.0,0.0,241.0,327.0,0.0,41.0,301.0,0.0,0.0,465.0,0.0,0.0,173.0,60.0,60.0,78.0,38.0,0.0,1121.0,764.0,98.0,0.0,46.0,0.0,85.0,151.0,442.0,43.0,44.0,452.0,25.0,44.0,0.0
05:08:30,455.0,0.0,90.0,254.0,0.0,241.0,326.0,0.0,41.0,301.0,0.0,0.0,464.0,0.0,0.0,173.0,59.0,60.0,77.0,38.0,0.0,1121.0,763.0,98.0,0.0,46.0,0.0,86.0,152.0,441.0,43.0,44.0,449.0,25.0,44.0,0.0
05:08:45,455.0,0.0,87.0,254.0,0.0,241.0,327.0,0.0,41.0,301.0,0.0,0.0,464.0,0.0,0.0,175.0,60.0,59.0,78.0,38.0,0.0,1121.0,762.0,98.0,0.0,46.0,0.0,86.0,150.0,442.0,44.0,44.0,452.0,25.0,44.0,0.0
05:09:00,456.0,0.0,89.0,256.0,0.0,241.0,326.0,0.0,41.0,301.0,0.0,0.0,464.0,0.0,0.0,174.0,58.0,59.0,78.0,39.0,0.0,1121.0,762.0,98.0,0.0,45.0,0.0,87.0,151.0,440.0,44.0,44.0,452.0,26.0,44.0,0.0
05:09:15,455.0,0.0,88.0,254.0,0.0,241.0,326.0,0.0,41.0,301.0,0.0,0.0,463.0,0.0,0.0,173.0,59.0,59.0,79.0,38.0,0.0,1121.0,763.0,98.0,0.0,45.0,0.0,86.0,150.0,440.0,44.0,44.0,452.0,25.0,44.0,0.0
05:09:30,456.0,0.0,91.0,188.0,0.0,241.0,327.0,0.0,41.0,301.0,0.0,0.0,462.0,0.0,0.0,175.0,59.0,60.0,79.0,38.0,0.0,1121.0,762.0,99.0,0.0,45.0,0.0,87.0,148.0,440.0,44.0,44.0,452.0,26.0,44.0,0.0
05:09:45,456.0,0.0,88.0,192.0,0.0,241.0,327.0,0.0,41.0,301.0,0.0,0.0,462.0,0.0,0.0,173.0,59.0,59.0,78.0,38.0,0.0,1121.0,760.0,99.0,0.0,45.0,0.0,86.0,152.0,441.0,44.0,44.0,452.0,26.0,44.0,0.0
05:10:00,456.0,0.0,90.0,239.0,0.0,241.0,326.0,0.0,41.0,301.0,0.0,0.0,462.0,0.0,0.0,173.0,60.0,59.0,78.0,38.0,0.0,1120.0,761.0,99.0,0.0,45.0,0.0,86.0,149.0,441.0,43.0,43.0,452.0,26.0,44.0,0.0
05:10:15,455.0,0.0,88.0,244.0,0.0,241.0,327.0,0.0,41.0,302.0,0.0,0.0,462.0,0.0,0.0,173.0,0.0,59.0,79.0,38.0,0.0,1121.0,762.0,99.0,0.0,45.0,0.0,86.0,150.0,440.0,0.0,43.0,452.0,26.0,44.0,0.0
05:10:30,456.0,0.0,87.0,189.0,0.0,241.0,327.0,0.0,41.0,301.0,0.0,0.0,462.0,0.0,0.0,175.0,0.0,60.0,78.0,38.0,0.0,1120.0,763.0,99.0,0.0,45.0,0.0,86.0,150.0,440.0,0.0,44.0,452.0,25.0,44.0,0.0
05:10:45,455.0,0.0,89.0,189.0,0.0,242.0,327.0,0.0,41.0,302.0,0.0,0.0,462.0,0.0,0.0,178.0,0.0,60.0,79.0,38.0,0.0,1120.0,764.0,99.0,0.0,45.0,0.0,87.0,150.0,439.0,0.0,43.0,452.0,26.0,43.0,0.0
05:11:00,455.0,0.0,88.0,251.0,0.0,241.0,327.0,0.0,41.0,302.0,0.0,0.0,462.0,0.0,0.0,175.0,0.0,60.0,78.0,38.0,0.0,1121.0,763.0,99.0,0.0,45.0,0.0,81.0,150.0,439.0,0.0,43.0,452.0,0.0,44.0,0.0
05:11:15,455.0,0.0,87.0,253.0,0.0,241.0,327.0,0.0,41.0,302.0,0.0,0.0,462.0,0.0,0.0,174.0,0.0,61.0,79.0,38.0,0.0,1121.0,763.0,99.0,0.0,45.0,0.0,80.0,150.0,440.0,0.0,43.0,452.0,26.0,44.0,0.0
05:11:30,455.0,0.0,89.0,251.0,0.0,241.0,327.0,0.0,41.0,302.0,0.0,0.0,462.0,0.0,0.0,175.0,0.0,61.0,78.0,38.0,0.0,1122.0,762.0,99.0,0.0,44.0,0.0,85.0,153.0,440.0,0.0,43.0,452.0,25.0,44.0,0.0
05:11:45,456.0,0.0,89.0,252.0,0.0,242.0,328.0,0.0,41.0,302.0,0.0,0.0,462.0,0.0,0.0,178.0,0.0,61.0,78.0,38.0,0.0,1121.0,763.0,98.0,0.0,44.0,0.0,86.0,153.0,440.0,0.0,44.0,452.0,26.0,44.0,0.0
05:12:00,455.0,0.0,53.0,251.0,0.0,241.0,326.0,0.0,41.0,302.0,0.0,0.0,462.0,0.0,0.0,180.0,0.0,61.0,78.0,38.0,0.0,1121.0,762.0,97.0,0.0,44.0,0.0,79.0,151.0,440.0,0.0,43.0,452.0,26.0,44.0,0.0
05:12:15,455.0,0.0,84.0,252.0,0.0,241.0,328.0,0.0,41.0,302.0,0.0,0.0,462.0,0.0,0.0,179.0,0.0,61.0,77.0,38.0,0.0,1118.0,762.0,99.0,0.0,44.0,0.0,78.0,151.0,439.0,0.0,43.0,452.0,26.0,44.0,0.0
05:12:30,454.0,0.0,90.0,253.0,0.0,241.0,328.0,0.0,41.0,302.0,0.0,0.0,462.0,0.0,0.0,176.0,0.0,61.0,77.0,39.0,0.0,1119.0,763.0,99.0,0.0,44.0,0.0,85.0,153.0,439.0,0.0,43.0,452.0,26.0,44.0,0.0
05:12:45,454.0,0.0,89.0,239.0,0.0,242.0,327.0,0.0,41.0,301.0,0.0,0.0,462.0,0.0,0.0,178.0,0.0,61.0,77.0,38.0,0.0,1119.0,762.0,96.0,0.0,0.0,0.0,86.0,152.0,440.0,0.0,43.0,452.0,26.0,44.0,0.0
05:13:00,455.0,0.0,88.0,222.0,0.0,242.0,328.0,0.0,41.0,301.0,0.0,0.0,462.0,0.0,0.0,177.0,0.0,61.0,77.0,38.0,0.0,1118.0,763.0,94.0,0.0,0.0,0.0,79.0,153.0,440.0,0.0,43.0,452.0,26.0,44.0,0.0
05:13:15,454.0,0.0,88.0,250.0,0.0,241.0,326.0,0.0,41.0,301.0,0.0,0.0,462.0,0.0,0.0,177.0,0.0,61.0,77.0,38.0,0.0,1119.0,763.0,96.0,0.0,0.0,0.0,79.0,149.0,440.0,0.0,43.0,452.0,26.0,44.0,0.0
05:13:30,454.0,0.0,88.0,253.0,0.0,242.0,325.0,0.0,41.0,300.0,0.0,0.0,462.0,0.0,0.0,146.0,0.0,61.0,77.0,38.0,0.0,1118.0,761.0,81.0,0.0,27.0,0.0,42.0,153.0,441.0,0.0,43.0,452.0,27.0,45.0,0.0
05:13:45,455.0,0.0,88.0,251.0,0.0,242.0,326.0,0.0,41.0,300.0,0.0,0.0,462.0,0.0,0.0,183.0,0.0,61.0,77.0,39.0,0.0,1118.0,1345.0,0.0,0.0,27.0,0.0,42.0,151.0,441.0,0.0,43.0,452.0,28.0,44.0,0.0
05:14:00,454.0,0.0,89.0,254.0,0.0,241.0,326.0,0.0,41.0,300.0,0.0,0.0,461.0,0.0,0.0,186.0,0.0,61.0,77.0,38.0,0.0,1119.0,1344.0,0.0,0.0,0.0,0.0,42.0,151.0,440.0,0.0,44.0,452.0,28.0,45.0,0.0
05:14:15,454.0,0.0,88.0,242.0,0.0,241.0,326.0,0.0,41.0,301.0,0.0,0.0,462.0,0.0,0.0,183.0,0.0,61.0,78.0,38.0,0.0,1119.0,1344.0,99.0,0.0,21.0,0.0,42.0,152.0,438.0,0.0,44.0,452.0,27.0,45.0,0.0
05:14:30,454.0,0.0,88.0,250.0,0.0,242.0,326.0,0.0,41.0,302.0,0.0,0.0,462.0,0.0,0.0,186.0,0.0,61.0,77.0,39.0,0.0,1119.0,1347.0,99.0,0.0,43.0,0.0,42.0,151.0,440.0,0.0,43.0,452.0,28.0,44.0,0.0
05:14:45,455.0,0.0,90.0,255.0,0.0,242.0,326.0,0.0,41.0,301.0,0.0,0.0,462.0,0.0,0.0,182.0,0.0,61.0,77.0,38.0,0.0,1119.0,1346.0,99.0,0.0,43.0,0.0,42.0,150.0,440.0,0.0,43.0,452.0,29.0,45.0,0.0
