,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
25:22:45,504,26,84,0,0,239,292,0,40,278,134,30,567,0,0,92,27,43,74,0,0,1323,1488,628,21,45,124,71,0,432
25:23:00,508,26,85,0,0,239,292,0,40,309,135,29,0,0,0,92,30,0,73,0,0,1326,1487,627,21,45,124,72,0,434
25:23:15,504,26,84,0,0,239,292,0,40,311,132,30,0,0,0,94,33,44,74,0,0,1326,1489,627,0,45,125,72,0,433
25:23:30,507,26,87,61,0,239,292,0,40,311,135,29,0,0,0,95,30,43,72,0,0,1326,1490,627,0,45,125,70,0,433
25:23:45,509,25,93,61,0,239,292,0,40,311,135,30,0,0,0,92,30,44,41,0,0,1324,1492,628,0,34,0,72,0,433
26:00:00,508,25,91,61,0,238,292,0,40,310,135,30,0,0,0,94,31,44,37,0,0,1323,1485,628,0,45,0,71,0,433
26:00:15,508,26,91,61,0,238,292,0,40,311,135,30,0,0,0,92,33,44,36,0,0,1323,1486,627,0,45,0,72,0,433
26:00:30,258,25,83,61,0,238,293,0,40,311,132,23,0,0,0,92,32,43,37,0,0,1318,1484,628,0,45,0,78,0,434
26:00:45,258,8,90,61,0,237,293,0,40,311,133,29,0,0,0,92,34,44,38,0,0,1317,1487,628,0,45,0,79,0,434
26:01:00,258,18,93,61,0,237,293,0,40,311,120,30,0,0,0,91,33,43,38,0,0,1316,1490,627,0,45,0,78,0,434
26:01:15,258,14,93,61,0,237,293,0,40,311,106,23,0,0,0,93,33,43,39,0,0,1315,1488,627,0,45,0,77,0,434
26:01:30,258,27,91,61,0,237,293,0,40,310,106,30,0,0,0,94,33,44,36,0,0,1314,1486,627,0,45,0,77,0,434
26:01:45,258,27,92,61,0,236,295,0,40,310,105,30,0,0,0,93,31,44,37,43,0,1314,1487,628,0,38,0,77,0,434
26:02:00,258,0,93,60,0,236,294,0,40,310,105,29,0,0,0,93,31,43,40,44,0,1314,1485,626,0,37,0,77,0,435
26:02:15,258,0,93,61,0,236,295,0,40,310,111,30,0,0,0,93,32,44,37,44,0,1303,1486,627,0,45,0,77,0,435
26:02:30,258,0,93,61,0,236,295,0,40,310,134,23,0,0,0,93,33,44,74,45,0,1288,1486,627,0,45,0,77,0,434
26:02:45,258,0,93,61,0,236,295,0,40,310,137,29,0,0,0,92,32,44,36,45,0,1289,1487,627,0,45,0,77,0,435
26:03:00,258,0,91,61,0,236,295,0,40,310,134,30,0,0,0,91,31,43,78,45,0,1287,1487,627,0,45,0,78,0,434
26:03:15,258,0,91,61,0,236,295,0,40,310,134,30,0,0,0,91,32,44,79,44,0,1288,1487,627,0,45,0,77,0,435
26:03:30,258,0,93,61,0,236,294,0,40,310,136,23,0,0,0,92,30,44,79,44,0,1291,1488,627,0,45,0,77,0,435
26:03:45,258,0,93,61,0,236,294,0,40,310,134,23,0,0,0,93,32,44,78,45,0,1291,1489,627,0,45,0,77,0,435
26:04:00,258,0,92,61,0,236,294,0,40,310,135,23,0,0,0,92,31,44,78,44,0,1291,1489,627,0,45,0,77,0,434
26:04:15,258,0,92,61,0,235,294,0,40,310,135,23,0,0,0,93,30,44,78,44,0,1292,1490,627,0,45,0,77,0,434
26:04:30,509,0,92,61,0,235,294,0,40,309,135,29,0,0,0,93,31,44,79,44,0,1288,1491,627,0,45,0,77,0,435
26:04:45,509,0,92,61,0,236,294,0,40,312,134,23,0,0,0,92,32,44,79,45,0,1289,1490,627,0,45,0,78,0,435
26:05:00,510,0,91,61,0,236,294,0,40,311,133,30,0,0,0,94,31,44,79,44,0,1293,1489,628,0,45,0,77,0,437
26:05:15,510,0,93,61,0,236,293,0,40,311,134,30,0,0,0,92,33,44,79,45,0,1290,1489,628,0,45,0,77,0,436
26:05:30,510,0,91,61,0,236,294,0,40,310,134,23,0,0,0,93,32,44,80,44,0,1286,1486,628,0,45,0,77,0,437
26:05:45,511,0,93,61,0,236,294,0,40,310,135,23,0,0,0,94,31,44,80,45,0,1288,1486,628,0,45,0,77,0,431
26:06:00,512,0,91,61,0,236,295,0,40,311,136,29,0,0,0,93,31,44,79,45,0,1287,1489,628,21,45,0,77,0,435
26:06:15,511,0,93,61,0,236,294,0,41,311,134,30,0,0,0,92,28,44,78,44,0,1286,1490,628,21,45,0,77,0,432
26:06:30,512,0,93,61,0,236,294,0,41,311,137,30,0,0,0,94,33,44,80,45,0,1290,1490,628,21,45,0,77,0,436
26:06:45,512,0,93,61,0,237,294,0,41,311,134,29,0,0,0,92,33,44,78,45,0,1291,1490,628,21,45,0,78,0,433
26:07:00,511,0,91,61,0,237,295,0,41,311,134,29,0,0,0,94,31,44,78,45,0,1289,1490,628,21,45,0,78,0,433
26:07:15,511,0,92,61,0,237,295,0,40,310,134,29,0,0,0,92,32,43,78,45,0,1289,1490,629,21,45,0,77,0,438
26:07:30,511,0,91,61,0,237,295,0,40,311,133,29,0,0,0,94,32,44,78,45,0,1290,1489,629,21,45,0,78,0,438
26:07:45,511,0,92,61,0,237,295,0,40,311,134,29,0,0,0,93,31,44,78,44,0,1288,1490,629,21,45,0,77,0,387
26:08:00,511,0,92,61,0,237,295,0,41,310,135,23,0,0,0,92,33,44,78,44,0,1288,1489,628,21,45,0,77,0,386
26:08:15,512,0,93,65,0,237,295,0,41,311,133,30,0,0,0,93,34,43,78,44,0,1289,1487,628,21,45,0,77,0,386
26:08:30,512,0,92,65,0,237,295,0,41,310,136,29,0,0,0,93,32,44,78,44,0,1284,1488,628,21,45,119,77,0,388
26:08:45,512,0,90,65,0,237,295,0,41,311,136,29,0,0,0,93,31,46,78,44,0,1283,1488,628,21,45,120,77,0,386
26:09:00,512,0,91,65,0,237,295,0,41,310,133,30,0,0,0,93,31,45,78,43,0,1285,1485,628,21,45,103,77,0,386
26:09:15,511,0,91,66,0,237,297,0,41,311,134,30,0,0,0,93,33,44,80,43,0,1297,1487,628,21,45,116,78,0,387
26:09:30,511,0,92,66,0,237,296,0,41,310,134,30,0,0,0,95,31,44,78,44,0,1298,1486,627,21,45,125,77,0,387
26:09:45,511,0,90,66,0,237,296,0,41,309,136,23,0,0,0,94,30,44,78,44,0,1302,1486,627,21,45,125,77,0,386
26:10:00,510,0,91,66,0,236,296,0,41,309,135,23,0,0,0,94,30,44,78,43,0,1305,1485,627,21,45,125,77,0,387
26:10:15,509,0,92,66,0,236,296,0,41,309,136,29,0,0,0,92,32,45,79,45,0,1305,1484,627,21,45,126,77,0,387
26:10:30,509,0,90,66,0,236,296,0,41,309,136,30,0,0,0,92,28,44,78,44,0,1305,1483,628,21,45,126,77,0,386
26:10:45,508,0,92,64,0,236,296,0,41,308,134,30,0,0,0,92,58,43,79,44,0,1305,1483,628,21,45,126,77,0,386
26:11:00,507,0,91,66,0,236,295,0,41,310,136,23,0,0,0,93,48,44,79,44,0,1304,1482,628,21,45,126,74,0,387
26:11:15,506,0,91,0,0,237,295,0,41,310,134,23,0,0,0,90,0,42,78,45,0,1304,1482,629,21,45,126,76,0,437
26:11:30,506,0,89,0,0,236,295,0,41,309,134,29,0,0,0,91,56,0,79,44,0,1304,1482,628,21,45,126,77,0,438
26:11:45,505,0,89,0,0,236,295,0,41,309,134,31,0,0,0,91,58,0,79,45,0,1303,1481,628,21,45,126,71,0,437
26:12:00,505,0,91,0,0,237,295,0,41,308,134,24,0,0,0,92,11,0,79,44,0,1302,1482,628,21,45,126,71,0,437
26:12:15,505,0,90,0,0,237,295,0,41,307,134,31,0,0,0,91,5,42,79,0,0,1303,1482,628,21,45,0,77,0,438
26:12:30,505,0,90,0,0,236,295,0,41,307,134,31,0,0,0,91,13,42,78,0,0,1301,1481,629,21,45,0,72,0,436
26:12:45,505,0,90,306,0,236,295,0,41,306,134,31,0,0,0,92,3,42,80,0,0,1302,1482,629,21,45,0,72,161,387
26:13:00,505,0,88,277,0,236,295,0,41,307,134,24,0,0,0,91,0,0,79,0,0,1305,1482,629,21,45,0,74,160,387
26:13:15,505,0,88,368,0,235,295,0,41,306,133,31,0,0,0,91,0,0,72,0,0,1300,1481,629,21,45,0,77,160,387
26:13:30,505,0,88,369,0,235,295,0,41,307,130,31,0,0,0,91,0,0,74,0,0,1299,1480,629,21,45,0,77,160,387
26:13:45,505,0,89,369,0,235,295,0,41,307,132,31,0,0,0,92,0,0,72,0,0,1299,1481,629,21,45,0,76,161,386
26:14:00,505,0,88,366,0,235,295,0,41,307,134,30,0,0,0,93,0,0,73,0,0,1299,1480,629,21,45,0,75,159,387
26:14:15,505,13,86,371,0,234,295,0,41,307,132,24,0,0,0,94,0,0,75,0,0,1299,1477,630,21,45,0,77,158,387
26:14:30,505,17,82,304,0,235,295,0,41,307,134,30,0,0,0,93,0,0,73,0,0,1310,1684,630,21,45,0,77,157,387
26:14:45,484,14,81,306,0,234,294,0,41,306,133,24,570,0,0,94,0,0,71,0,0,1308,1476,629,21,44,0,78,159,386
