,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
03:22:45,491,3,92,359,63,241,292,84,40,178,130,29,450,0,0,88,0,44,31,36,0,1313,1517,38,0,36,125,75,157,434
03:23:00,494,3,89,358,61,241,293,87,40,178,130,30,449,0,0,90,0,44,31,41,0,1313,1517,38,0,44,125,76,156,434
03:23:15,495,2,0,357,61,241,292,86,40,176,130,87,449,0,0,89,0,43,0,41,0,1307,1517,38,0,34,125,68,156,430
03:23:30,499,3,0,358,61,242,293,85,40,178,131,88,449,0,0,90,0,44,0,41,0,1316,1517,38,0,46,125,68,157,432
03:23:45,497,16,0,357,63,240,293,87,40,178,131,88,450,0,0,90,0,43,0,37,0,1314,1516,38,0,46,125,70,158,432
04:00:00,251,18,0,357,62,240,293,87,40,179,131,88,448,0,0,88,61,44,0,0,0,1316,1517,38,0,46,125,69,157,432
04:00:15,250,13,90,358,62,240,293,86,40,178,130,86,449,0,0,90,61,43,31,0,0,1313,1520,38,22,46,125,77,157,434
04:00:30,250,9,88,359,62,240,293,87,40,178,130,85,450,0,0,89,60,43,31,0,0,1314,1517,38,21,46,125,76,158,434
04:00:45,250,12,0,358,62,240,292,86,40,179,131,83,450,0,0,90,60,44,31,0,0,1314,1518,38,21,46,125,77,158,431
04:01:00,250,14,0,358,62,240,293,85,40,147,132,81,449,0,0,90,60,44,31,0,0,1314,1517,38,0,46,125,78,157,434
04:01:15,250,13,0,360,63,240,292,85,40,152,130,79,450,0,0,91,60,44,31,0,0,1317,1516,38,0,46,125,78,155,434
04:01:30,250,16,89,359,62,240,293,84,40,288,131,77,450,0,0,91,61,43,31,0,0,1316,1516,38,0,46,125,77,158,430
04:01:45,499,13,91,361,62,240,293,85,40,300,131,78,451,0,0,89,60,43,31,0,0,1317,1513,38,0,46,125,77,157,434
04:02:00,500,28,91,360,62,240,292,86,40,301,131,79,450,0,0,91,61,44,31,0,0,1316,1516,38,0,46,125,77,156,435
04:02:15,496,28,92,360,62,240,293,87,40,302,131,81,451,0,0,89,60,43,31,0,0,1314,1515,38,21,46,125,77,158,434
04:02:30,499,31,92,361,62,241,293,87,40,303,132,81,451,0,0,90,60,43,31,0,0,1312,1514,38,21,46,125,78,157,434
04:02:45,499,31,94,359,62,240,293,85,40,302,132,81,450,0,0,91,60,44,31,0,0,1313,1512,38,21,46,125,77,156,434
04:03:00,499,31,93,361,62,240,293,85,40,302,132,81,451,0,0,92,61,43,76,0,0,1311,1514,38,21,46,125,77,158,434
04:03:15,499,31,92,356,62,240,292,84,40,301,133,79,451,0,0,89,60,43,78,0,0,1311,1512,38,21,46,125,78,156,434
04:03:30,499,31,89,358,62,240,292,85,40,302,133,78,452,0,0,91,60,43,77,0,0,1311,1512,38,21,46,125,78,156,434
04:03:45,499,31,90,359,62,240,292,85,40,305,133,79,452,0,0,89,59,43,77,0,0,1308,1512,38,0,46,125,78,157,434
04:04:00,498,31,91,358,62,240,292,86,40,305,134,79,453,0,0,90,60,43,77,0,0,1308,1512,38,0,46,125,77,156,434
04:04:15,499,31,92,360,62,240,292,84,40,306,132,79,452,0,0,90,60,44,77,0,0,1307,1512,38,0,46,125,76,157,434
04:04:30,499,31,91,360,62,240,292,84,40,306,131,80,453,0,0,90,58,43,78,0,0,1306,1512,38,0,46,125,77,156,434
04:04:45,499,31,90,360,62,240,292,85,40,306,132,80,452,0,0,91,60,43,77,0,0,1305,1511,38,0,46,125,76,157,434
04:05:00,499,31,90,358,62,240,292,85,40,307,134,78,452,0,0,91,59,43,76,0,0,1305,1511,38,0,46,125,76,155,434
04:05:15,499,31,91,359,62,240,292,86,40,306,133,79,451,0,0,89,58,43,77,0,0,1301,1511,38,0,46,125,76,155,434
04:05:30,499,31,91,358,62,241,292,84,40,306,132,79,452,0,0,90,60,43,77,0,0,1304,1512,38,0,46,125,76,157,434
04:05:45,499,31,93,359,62,241,293,87,40,306,133,79,452,0,0,90,60,43,77,0,0,1306,1512,38,0,46,125,76,155,434
04:06:00,498,31,93,358,62,240,292,85,40,306,133,80,452,0,0,90,59,44,77,0,0,1302,1512,38,0,46,125,77,158,434
04:06:15,498,31,92,359,62,240,292,85,40,306,132,80,452,0,0,90,60,44,77,0,0,1297,1512,37,0,46,125,76,158,434
04:06:30,498,31,92,359,62,240,292,84,40,307,133,80,452,0,0,90,59,43,76,0,0,1296,1511,37,0,46,125,75,158,434
04:06:45,498,31,93,358,62,240,292,86,40,306,131,80,451,0,0,91,59,43,76,0,0,1295,1512,38,0,46,125,76,157,434
04:07:00,498,31,94,357,62,240,292,87,40,305,133,80,452,0,0,89,60,44,76,0,0,1294,1512,38,0,46,125,76,155,434
04:07:15,498,31,92,358,62,240,292,85,40,305,132,80,450,0,0,89,60,43,76,0,0,1293,1512,38,0,46,125,76,156,434
04:07:30,498,31,92,358,62,240,292,86,40,305,132,80,450,0,0,90,59,44,77,0,0,1292,1511,38,0,46,125,77,154,434
04:07:45,498,31,92,358,62,240,292,85,40,305,133,79,451,0,0,91,59,43,76,0,0,1292,1512,38,0,46,125,76,158,434
04:08:00,498,31,92,359,62,240,292,87,40,254,133,79,449,0,0,89,59,43,76,0,0,1291,1511,37,21,46,125,76,158,434
04:08:15,498,31,93,359,62,240,293,88,40,254,132,79,450,0,0,90,59,44,76,0,0,1293,1511,37,21,46,125,76,156,434
04:08:30,498,31,92,359,62,240,292,86,40,305,133,78,449,0,0,89,59,43,76,0,0,1293,1512,38,21,46,125,76,155,435
04:08:45,498,31,94,360,62,240,292,86,40,306,134,80,449,0,0,91,60,43,77,0,0,1293,1512,38,22,46,124,76,155,435
04:09:00,498,31,91,359,62,240,292,85,40,305,133,80,451,0,0,89,60,43,78,0,0,1294,1512,38,22,46,125,76,157,435
04:09:15,498,31,91,360,62,240,292,85,40,305,134,80,450,0,0,89,6,43,76,0,0,1293,1512,38,22,46,125,76,155,435
04:09:30,498,31,91,360,62,241,292,86,40,305,134,80,450,0,0,90,5,44,76,0,0,1293,1511,38,22,46,125,76,155,435
04:09:45,498,31,92,358,62,241,293,86,40,305,135,81,450,0,0,92,32,44,76,0,0,1288,1510,38,22,46,125,76,156,435
04:10:00,499,31,91,362,62,242,292,85,40,305,134,81,450,0,0,90,5,43,78,0,0,1278,1510,38,22,46,125,76,157,434
04:10:15,498,31,95,360,62,241,292,86,40,305,135,81,450,0,0,91,0,44,76,0,0,1278,1511,38,22,46,125,76,155,435
04:10:30,498,31,94,361,62,242,292,86,40,305,133,82,449,0,0,90,0,44,77,0,0,1275,1509,38,22,46,125,76,157,435
04:10:45,498,31,91,361,62,241,291,86,40,304,136,83,449,0,0,90,0,44,76,0,0,1279,1510,38,22,46,125,73,156,435
04:11:00,498,31,92,360,62,241,292,88,40,304,134,83,449,0,0,91,0,43,76,0,0,1274,1510,38,22,46,125,72,155,435
04:11:15,499,32,94,362,62,241,292,87,40,304,133,82,449,0,0,90,0,43,77,0,0,1273,1510,38,22,46,125,74,154,434
04:11:30,498,31,92,360,62,242,291,86,40,304,134,83,449,0,0,90,0,44,77,0,0,1276,1510,38,22,46,125,75,155,434
04:11:45,498,31,92,361,62,241,291,88,40,304,134,84,449,0,0,89,0,44,78,44,0,1264,1505,38,22,46,125,76,154,434
04:13:45,495,17,90,361,62,240,291,86,40,304,134,83,452,0,0,88,0,43,78,43,0,1308,1512,37,23,46,125,75,154,433
04:14:00,250,16,95,359,62,240,291,88,40,304,134,82,453,0,0,90,0,43,78,43,0,1308,1513,37,24,46,125,75,156,433
04:14:15,250,18,92,359,62,240,291,88,40,304,133,83,454,0,0,90,52,44,77,42,0,1308,1513,37,24,46,125,74,154,433
04:14:30,250,18,90,359,62,240,290,87,40,304,134,83,454,0,0,90,56,43,77,42,0,1307,1513,37,0,46,125,77,154,433
04:14:45,250,10,91,360,62,240,292,86,40,304,135,83,454,0,0,89,55,44,77,42,0,1307,1513,37,0,46,125,77,156,433
