,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy,mingk2,doctor,bike,makabaka,hmwww,bearlaptop
30:20:30,474,0,0,155,0,238,321,0,41,305,0,0,462,0,0,186,0,0,39,7,0,1120,1255,0,0,0,0,41,148,417,0,43,451,0,25,0
30:20:45,475,0,0,155,0,238,322,0,41,305,0,0,462,0,0,186,0,0,40,11,0,1122,1353,0,0,0,0,41,149,417,0,43,451,0,25,0
30:21:00,475,0,0,153,0,238,322,0,41,305,0,0,462,0,0,188,0,0,39,9,0,1121,1355,0,0,0,0,41,151,417,0,43,452,0,25,0
30:21:15,475,0,0,154,0,238,321,0,41,305,0,0,462,0,0,188,0,0,76,18,0,1121,1351,0,0,0,0,41,148,417,0,43,451,0,25,0
30:21:30,475,0,0,155,0,238,320,0,41,305,0,0,462,0,0,186,0,0,40,8,0,1122,1352,0,0,0,0,41,148,417,0,43,450,0,25,0
30:21:45,474,0,0,153,0,238,320,0,41,51,0,0,461,0,0,188,0,0,40,9,0,1120,1351,0,0,0,0,41,148,419,43,43,450,0,25,0
30:22:00,474,0,0,155,0,239,320,0,41,275,0,0,462,0,0,189,0,0,31,6,0,1120,1352,0,0,0,0,41,150,419,43,43,452,0,24,0
30:22:15,474,0,78,153,0,238,321,0,41,305,0,0,463,0,0,187,0,0,31,7,0,1119,1352,0,0,0,0,41,148,417,43,43,452,0,25,0
30:22:30,474,0,83,154,0,238,321,0,41,306,0,0,463,0,0,186,0,0,39,0,0,1117,1258,0,0,0,0,41,149,419,44,43,452,0,25,0
30:22:45,475,0,76,153,0,238,321,0,41,306,0,0,463,0,0,189,0,0,31,0,0,1120,1356,0,0,0,0,41,148,418,43,43,451,0,25,0
30:23:00,475,0,87,155,0,238,321,0,41,306,0,0,463,0,0,185,0,0,31,35,0,1120,1353,0,0,0,0,65,148,417,42,43,452,0,25,0
30:23:15,476,0,0,155,0,238,320,0,41,306,0,0,463,0,0,186,0,0,31,11,0,1107,1353,0,0,0,0,86,149,417,43,43,452,0,25,0
30:23:30,476,0,0,155,0,238,321,0,41,305,0,0,463,0,0,189,0,60,0,37,0,1096,863,84,0,0,0,86,148,417,43,43,453,0,25,0
30:23:45,475,0,0,153,0,238,321,0,41,305,0,0,463,0,0,186,58,60,0,38,0,1094,1256,93,0,0,0,71,148,418,43,43,452,26,25,0
31:00:00,476,0,0,154,0,238,321,0,41,306,0,0,463,0,0,186,59,61,0,37,0,1084,1344,85,0,0,0,86,148,417,44,43,454,0,25,0
31:00:15,475,0,88,153,0,238,319,0,41,300,0,0,463,0,0,189,59,61,77,37,0,1078,1347,85,0,0,0,87,148,418,43,43,454,28,25,0
31:00:30,475,0,88,153,0,238,319,0,41,300,0,0,463,0,0,185,60,62,77,38,0,1085,862,85,0,0,0,86,147,418,43,43,454,28,25,0
31:00:45,475,0,91,155,0,238,319,0,41,293,0,0,463,0,0,188,59,62,31,37,0,1085,1349,86,0,0,0,86,148,418,43,43,454,28,25,0
31:01:00,475,0,88,153,0,238,320,0,41,305,0,0,463,0,0,189,60,62,76,38,0,1085,1270,87,0,0,0,86,147,419,43,43,454,28,25,0
31:01:15,475,0,88,153,0,238,321,0,41,302,0,0,462,0,0,190,59,62,78,38,0,1085,1341,80,0,0,0,86,149,418,43,43,454,28,25,0
31:01:30,475,0,88,154,0,238,321,0,41,51,0,0,462,0,0,188,59,61,78,38,0,1080,1248,97,0,0,0,86,150,418,44,43,454,27,25,0
31:01:45,475,0,90,153,0,238,321,0,41,299,0,0,462,0,0,189,59,62,78,38,0,1082,1348,97,0,0,0,86,149,418,43,43,454,27,25,0
31:02:00,344,0,90,155,0,238,321,0,41,301,0,0,463,0,0,187,59,62,78,38,0,1078,1250,97,0,0,0,86,150,418,43,43,453,27,25,0
31:02:15,345,0,89,154,0,238,321,0,41,303,0,0,462,0,0,188,61,62,78,38,0,1082,1352,97,0,0,0,88,150,418,43,43,454,27,25,0
31:02:30,336,0,89,155,0,238,321,0,41,304,0,0,462,0,93,187,60,62,78,38,0,1107,1358,97,0,0,0,88,150,418,43,43,454,27,25,0
31:02:45,345,0,88,154,0,238,322,0,41,302,0,0,463,0,91,188,59,62,78,38,0,1113,1354,97,0,0,0,87,150,418,43,43,455,28,25,0
31:03:00,344,0,89,155,0,238,322,0,41,305,0,0,462,0,94,189,59,63,78,38,0,1116,1358,97,0,0,0,88,151,417,43,43,455,28,25,0
31:03:15,345,0,90,155,0,238,321,0,41,305,0,0,463,0,93,187,60,63,78,38,0,1116,1356,97,0,45,0,87,150,417,43,43,455,28,25,0
31:03:30,345,0,88,153,0,238,320,0,41,300,0,0,462,0,93,188,60,62,79,38,0,1116,1365,97,0,46,0,87,150,417,43,43,455,27,25,0
31:03:45,345,0,89,151,0,239,320,0,41,305,0,0,463,0,92,187,59,62,78,38,0,1118,1356,97,0,44,0,87,151,417,43,43,454,27,25,0
31:04:00,345,0,91,150,0,239,320,0,41,304,0,0,463,0,92,186,58,63,79,38,0,1118,1371,97,0,47,0,87,150,417,43,43,454,27,25,0
31:04:15,305,0,88,154,0,238,320,0,41,300,0,0,462,0,92,187,59,63,78,38,0,1118,1349,97,0,46,0,88,149,417,43,43,448,27,25,0
31:04:30,308,0,90,154,0,239,320,0,41,305,0,0,462,0,91,189,58,63,78,38,0,1117,1361,97,0,46,0,88,150,415,43,43,452,27,25,0
31:04:45,344,0,89,154,0,239,321,0,41,304,0,0,462,0,91,189,60,63,79,38,0,1118,1353,97,0,46,0,87,152,417,44,43,456,28,25,0
31:05:00,298,0,90,155,0,239,322,0,41,304,0,0,462,0,93,187,60,63,78,39,0,1117,1351,97,0,46,0,87,151,417,43,43,455,28,25,0
31:05:15,298,0,90,155,0,240,321,0,41,304,0,0,462,0,92,189,60,63,79,38,0,1118,1349,97,0,46,0,87,150,417,43,43,456,28,25,0
31:05:30,298,0,89,153,0,240,321,0,41,303,0,0,462,0,93,190,59,63,78,38,0,1118,1350,97,0,46,0,87,151,417,43,43,455,27,25,0
31:05:45,300,0,90,154,0,240,320,0,41,303,0,0,462,0,91,187,59,63,78,38,0,1119,1350,98,0,46,0,87,151,418,43,43,455,27,25,0
31:06:00,346,0,91,155,0,240,321,0,41,304,0,0,462,0,93,189,59,63,78,38,0,1119,1357,98,0,46,0,87,150,417,44,43,455,27,25,0
31:06:15,346,0,90,153,0,240,320,0,41,303,0,0,462,0,90,188,59,63,78,38,0,1119,1351,98,0,46,0,87,150,417,43,43,456,27,25,0
31:06:30,346,0,91,154,0,240,320,0,41,303,0,0,462,0,91,189,60,63,78,38,0,1118,1360,98,0,46,0,87,150,417,43,43,456,27,25,0
31:06:45,345,0,90,154,0,241,321,0,40,303,0,0,462,0,92,187,59,63,79,38,0,1119,1353,99,0,46,0,87,150,417,44,43,456,27,25,0
31:07:00,345,0,89,154,0,241,321,0,41,303,0,0,462,0,90,189,59,63,79,38,0,1122,1352,98,0,46,0,88,149,417,43,43,456,0,25,0
31:07:15,346,0,91,153,0,240,321,0,41,303,0,0,462,0,92,190,58,63,79,38,0,1120,1355,99,0,46,0,86,152,417,43,43,456,0,25,0
31:07:30,346,0,89,154,0,240,320,0,41,303,0,0,462,0,92,189,58,63,79,38,0,1119,1351,98,0,46,0,86,149,417,43,43,455,0,25,0
31:07:45,346,0,88,155,0,240,319,0,40,303,0,0,463,0,89,186,61,63,79,38,0,1118,1353,98,0,46,0,86,150,418,43,43,454,0,25,0
31:08:00,345,0,89,156,0,240,320,0,40,302,0,0,463,0,92,188,60,63,78,38,0,1086,1350,98,0,46,0,86,151,418,43,43,455,0,25,0
31:08:15,345,0,90,154,0,240,320,0,40,302,0,0,465,0,91,186,59,63,80,38,0,1091,1359,98,0,46,0,86,150,418,44,43,455,0,25,0
31:08:30,346,0,88,154,0,241,320,0,40,302,0,0,464,0,91,189,60,63,79,38,0,1096,1348,98,0,46,0,87,152,418,43,43,455,0,25,0
31:08:45,346,0,90,153,0,241,320,0,40,302,0,0,464,0,92,188,59,63,79,38,0,1084,1350,98,0,46,0,86,152,418,43,43,454,0,25,0
31:09:00,346,0,92,151,0,241,321,0,40,302,0,0,464,0,90,186,59,63,79,38,0,1070,1347,98,0,46,0,87,151,418,43,43,454,0,25,0
31:09:15,347,0,91,152,0,241,320,0,41,302,0,0,465,0,91,185,59,63,80,39,0,1088,1347,98,0,46,0,87,152,417,43,43,454,0,25,0
31:09:30,346,0,91,153,0,241,320,0,41,302,0,0,465,0,92,188,59,63,78,38,0,1081,1350,98,0,46,0,86,150,418,43,43,454,0,25,0
31:09:45,346,0,90,153,0,241,321,0,41,301,0,0,466,0,90,189,59,63,79,38,0,1043,1346,98,0,46,0,78,150,417,43,43,454,0,25,0
31:10:00,347,0,86,153,0,240,321,0,41,301,0,0,466,0,89,186,59,63,79,38,0,1060,1346,98,0,46,0,41,150,416,44,43,455,0,25,0
31:10:15,346,0,91,154,0,242,321,0,40,302,0,0,467,0,89,187,59,63,79,38,0,1059,1346,99,0,46,0,84,152,416,44,43,455,0,24,0
31:10:30,347,0,90,153,0,242,321,0,40,303,0,0,467,0,92,0,60,63,79,38,0,1095,1348,100,0,46,0,83,151,416,43,43,455,0,24,0
31:10:45,346,0,89,155,0,240,321,0,40,297,0,0,467,0,89,0,60,63,79,38,0,1119,1349,100,0,46,0,83,151,417,43,43,455,0,25,0
31:11:00,346,0,87,154,0,240,321,0,40,297,0,0,467,0,91,0,0,63,79,38,0,1119,1346,100,0,46,0,83,150,417,44,43,455,0,25,0
31:11:15,346,0,88,156,0,240,321,0,40,294,0,0,467,0,90,0,0,63,79,39,0,1118,1347,100,0,46,0,84,150,417,44,43,454,0,25,0
31:11:30,347,0,89,155,0,240,321,0,40,296,0,0,468,0,90,0,0,63,80,38,0,1117,1347,99,0,46,0,82,151,417,43,43,455,0,25,0
31:11:45,347,0,91,154,0,240,321,0,40,303,0,0,468,0,90,0,0,63,79,38,0,1117,1347,100,0,46,0,83,149,417,43,43,455,0,24,0
31:12:00,347,0,83,154,0,240,321,0,40,296,0,0,467,0,90,0,0,63,79,38,0,1116,1346,100,0,46,0,83,150,417,43,43,455,0,21,0
31:12:15,346,0,81,155,0,240,321,0,40,289,0,0,467,0,90,0,0,63,79,38,0,1116,1347,99,0,46,0,78,150,417,43,43,455,0,24,0
31:12:30,347,0,85,155,0,240,322,0,40,285,0,0,467,0,90,0,0,63,79,38,0,1116,1346,99,0,46,0,79,150,417,43,43,455,0,25,0
31:12:45,346,0,84,155,0,241,321,0,40,289,0,0,467,0,89,0,0,63,79,39,0,1116,1346,99,0,46,0,86,151,417,43,43,455,0,25,0
31:13:00,345,0,87,155,0,241,322,0,41,303,0,0,467,0,88,0,0,63,79,38,0,1116,1347,99,0,46,0,79,152,418,43,43,455,0,25,0
31:13:15,345,0,85,155,0,241,321,0,40,303,0,0,467,0,90,0,0,63,76,38,0,1116,1348,99,0,46,0,83,152,418,43,43,455,0,25,0
31:13:30,346,0,87,157,0,241,322,0,40,303,0,0,466,0,90,0,0,63,79,30,0,1116,1347,99,0,46,0,85,151,417,44,43,455,0,25,0
31:13:45,347,0,85,155,0,241,322,0,40,303,0,0,466,0,89,0,0,63,80,7,0,1116,1347,99,0,46,0,83,153,417,43,44,454,0,25,0
31:14:00,345,0,83,155,0,241,322,0,40,303,0,0,467,0,88,0,0,63,79,0,0,1116,1348,99,0,46,0,85,151,417,43,44,454,0,24,0
31:14:15,346,0,86,154,0,241,322,0,40,303,0,0,467,0,89,0,0,63,79,7,0,1116,1348,100,0,46,0,86,152,416,45,44,454,0,24,0
31:14:30,345,0,87,158,0,241,323,0,40,303,0,0,467,0,86,0,0,63,79,0,0,1116,1347,99,0,46,0,86,151,416,44,43,454,0,25,0
31:14:45,477,0,85,155,0,241,323,0,40,303,0,0,467,0,90,0,0,63,79,6,0,1116,1348,70,0,46,0,86,151,417,44,43,455,0,22,0
