,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
25:00:15,257,0,86,302,62,242,294,0,40,244,134,30,581,0,0,90,0,44,71,43,0,1335,1502,625,21,36,130,0,159,387
25:00:30,514,0,88,303,62,242,294,0,40,269,134,23,581,0,0,91,0,44,71,43,0,1334,1500,625,21,47,130,0,159,388
25:00:45,520,0,89,303,62,243,294,0,40,244,135,23,580,0,0,91,0,44,72,43,0,1334,1500,625,21,47,130,0,158,388
25:01:00,517,0,91,303,62,243,294,0,40,234,134,30,580,0,0,91,0,44,71,44,0,1333,1501,625,21,47,130,45,158,388
25:01:15,512,0,92,303,62,243,293,0,40,242,136,23,579,0,0,90,0,44,76,44,0,1335,1498,626,22,47,130,45,157,389
25:01:30,514,0,93,303,62,243,294,0,40,301,135,29,577,0,0,90,0,44,76,43,0,1337,1498,625,22,47,129,45,159,388
25:01:45,516,0,92,304,62,243,294,0,40,310,134,30,577,0,0,91,0,43,77,44,0,1335,1497,626,22,47,129,45,159,389
25:02:00,516,0,92,302,62,243,292,0,40,310,134,23,577,0,0,91,0,43,77,43,0,1335,1497,626,22,47,129,45,157,389
25:02:15,516,0,93,370,62,243,293,0,40,309,134,30,0,0,0,93,0,44,76,43,0,1336,1495,626,22,47,129,45,159,389
25:02:30,516,0,94,370,62,243,293,0,40,310,133,29,0,0,0,92,0,43,77,43,0,1336,1496,626,22,47,129,45,157,389
25:02:45,516,0,94,369,62,243,293,0,40,310,134,30,0,0,0,92,0,43,77,44,0,1335,1496,626,0,47,129,45,158,389
25:03:00,517,0,93,369,62,243,293,0,40,311,135,29,0,0,0,90,0,44,77,43,0,1330,1493,626,0,47,129,46,159,389
25:03:15,517,0,93,372,62,243,293,0,40,311,134,29,0,0,0,90,0,44,78,44,0,1338,1494,626,0,47,129,45,157,389
25:03:30,516,0,96,370,62,243,293,0,40,310,135,29,0,0,0,90,40,44,77,44,0,1337,1493,626,0,47,0,46,159,389
25:03:45,517,0,96,369,62,243,293,0,40,310,135,29,0,0,0,90,39,43,78,44,0,1336,1491,626,0,47,0,46,160,389
25:04:00,259,0,93,369,62,243,293,0,40,310,135,29,0,0,0,92,4,43,77,43,0,1336,1491,626,21,47,0,46,157,389
25:04:15,259,0,93,370,62,243,292,0,40,310,135,29,0,0,0,90,3,44,78,43,0,1336,1491,626,21,47,0,45,158,389
25:04:30,259,0,94,370,62,243,292,0,40,310,135,29,0,0,0,91,2,43,78,43,0,1336,1492,626,21,47,0,45,158,389
25:04:45,259,0,94,371,62,243,292,0,40,310,135,23,0,0,0,91,4,43,77,44,0,1335,1492,625,21,47,0,46,158,389
25:05:00,259,0,93,370,62,243,293,0,40,309,134,29,0,0,0,92,3,43,77,43,0,1334,1492,625,21,47,0,45,159,389
25:05:15,259,0,94,369,62,243,293,0,40,310,135,29,0,0,0,91,0,44,78,43,0,1335,1492,625,21,46,0,46,158,389
25:05:30,259,0,94,371,62,243,292,0,40,309,133,29,0,0,0,91,0,44,77,43,0,1335,1491,625,22,46,0,45,159,390
25:05:45,259,0,94,369,62,243,292,0,40,309,134,29,0,0,0,91,0,44,77,44,0,1336,1491,625,21,46,0,45,158,390
25:06:00,258,0,95,368,62,243,292,0,40,309,133,30,0,0,0,90,0,44,78,44,0,1329,1493,624,22,46,0,45,157,438
25:06:15,258,0,95,369,62,242,292,0,40,310,134,29,0,0,0,90,0,44,78,43,0,1330,1491,624,22,46,0,45,158,435
25:06:30,258,0,94,369,62,242,291,0,40,310,134,29,0,0,0,90,59,43,78,44,0,1335,1491,624,22,46,0,45,157,437
25:06:45,259,0,96,369,62,242,293,0,40,310,135,29,0,0,0,90,59,44,77,43,0,1336,1490,625,22,46,0,46,159,436
25:07:00,259,0,96,368,62,242,292,0,40,310,134,29,0,0,0,92,60,44,77,43,0,1335,1491,625,22,46,0,46,159,435
25:07:15,259,0,93,369,62,242,292,0,40,310,133,23,0,0,0,93,60,44,78,43,0,1336,1491,626,22,46,0,45,157,437
25:07:30,259,0,93,370,62,242,292,0,40,310,133,23,0,0,0,92,60,44,78,44,0,1334,1490,625,22,46,0,46,156,438
25:07:45,259,0,93,369,62,242,292,0,40,310,133,23,0,0,0,92,60,44,78,43,0,1334,1491,626,22,47,0,45,156,439
25:08:00,259,0,93,369,62,241,292,0,40,310,134,22,0,0,0,91,59,43,78,43,0,1335,1490,626,22,46,0,45,157,439
25:08:15,259,0,93,369,62,241,293,0,40,310,134,22,0,0,0,91,59,43,77,44,0,1335,1490,626,21,47,0,45,159,439
25:08:30,259,0,93,369,62,242,294,0,40,310,133,28,0,0,0,93,59,44,77,44,0,1334,1491,625,21,47,126,45,158,440
25:08:45,259,0,95,371,63,242,293,0,40,311,134,22,0,0,0,92,59,44,77,43,0,1336,1491,626,21,47,126,46,158,440
25:09:00,259,0,93,368,63,241,293,0,40,310,133,29,0,0,0,90,60,44,77,44,0,1336,1492,627,21,47,127,45,157,440
25:09:15,259,0,93,364,63,241,293,0,40,309,133,29,0,0,0,90,61,43,78,44,0,1335,1491,626,21,47,127,45,159,438
25:09:30,259,0,93,303,0,241,292,0,40,309,134,28,0,0,0,92,60,44,77,43,0,1334,1490,625,21,46,127,46,157,439
25:09:45,259,0,93,303,0,241,292,0,40,309,133,22,0,0,0,92,60,44,77,43,0,1334,1490,626,21,46,127,46,157,439
25:10:00,259,0,93,305,0,241,292,0,40,310,133,22,0,0,0,92,60,43,77,43,0,1334,1490,626,20,46,127,45,156,439
25:10:15,259,0,93,304,0,241,292,0,40,310,134,22,0,0,0,92,60,44,78,44,0,1333,1490,626,20,39,127,46,158,440
25:10:30,260,0,93,303,0,241,292,0,40,310,135,29,0,0,0,91,60,43,77,43,0,1333,1489,624,20,46,127,45,160,439
25:10:45,259,0,93,369,0,241,292,0,40,310,133,28,0,0,0,94,59,43,78,43,0,1334,1491,624,20,43,127,45,159,440
25:11:00,259,0,94,371,0,241,292,0,40,309,134,23,0,0,0,93,58,44,77,43,0,1334,1491,624,20,46,127,46,156,440
25:11:15,259,0,93,370,0,240,292,0,40,309,133,23,0,0,0,93,59,44,78,43,0,1334,1492,624,20,46,127,46,156,431
25:11:30,259,23,92,371,0,240,292,0,40,309,134,29,0,0,0,93,59,44,78,44,0,1334,1490,624,20,46,127,32,158,431
25:11:45,259,18,90,369,0,240,292,0,40,309,134,28,0,0,0,93,59,44,77,43,0,1334,1492,623,20,46,127,45,159,431
25:12:00,260,21,92,370,0,240,292,0,40,309,134,22,0,0,0,93,59,44,78,44,0,1333,1491,624,20,46,127,44,159,432
25:12:15,260,16,93,368,0,240,292,0,40,309,135,22,0,0,0,92,38,44,77,44,0,1333,1491,624,20,46,127,43,158,432
25:12:30,260,11,94,303,0,240,292,0,40,308,135,29,0,0,0,92,2,44,78,43,0,1334,1492,623,20,46,127,40,159,431
25:12:45,260,17,93,304,0,240,292,0,40,308,135,28,0,0,0,90,1,43,77,43,0,1335,1492,623,20,46,127,38,158,432
25:13:00,260,14,89,303,0,240,292,0,40,308,133,22,0,0,0,93,2,44,72,43,0,1335,1492,623,20,46,127,37,157,432
25:13:15,260,15,89,303,0,240,292,0,40,308,136,22,0,0,0,93,0,44,69,43,0,1227,1492,623,20,46,127,40,159,432
25:13:30,260,15,89,305,0,240,292,0,40,309,134,22,0,0,0,91,0,44,75,43,0,1227,1492,624,20,47,127,43,158,432
25:13:45,260,13,88,303,0,240,292,0,40,309,134,29,0,0,0,91,0,43,77,43,0,1229,1492,622,20,47,125,38,157,431
25:14:00,525,18,90,369,0,240,292,0,40,309,133,22,0,0,0,92,0,44,76,42,0,1226,1490,622,20,43,126,37,159,431
25:14:15,379,12,86,371,0,240,292,0,40,309,134,23,0,0,0,91,0,43,77,44,0,1227,1490,622,20,33,126,40,160,431
25:14:30,525,17,90,369,0,240,292,0,40,309,135,22,0,0,0,91,0,43,75,42,0,1226,1489,623,20,47,126,42,157,431
25:14:45,519,16,90,369,0,240,292,0,40,309,135,22,0,0,0,92,0,0,77,43,0,1226,1490,623,20,44,126,42,157,431
